chromosome	start	end	width	test	ref
Chr05	13000001	13010000	10000	284	338
Chr05	13005001	13015000	10000	331	425
Chr05	13010001	13020000	10000	354	386
Chr05	13015001	13025000	10000	398	308
Chr05	13020001	13030000	10000	434	335
Chr05	13025001	13035000	10000	459	406
Chr05	13030001	13040000	10000	510	433
Chr05	13035001	13045000	10000	463	428
Chr05	13040001	13050000	10000	338	337
Chr05	13045001	13055000	10000	354	308
Chr05	13050001	13060000	10000	459	401
Chr05	13055001	13065000	10000	444	368
Chr05	13060001	13070000	10000	397	340
Chr05	13065001	13075000	10000	388	351
Chr05	13070001	13080000	10000	409	322
Chr05	13075001	13085000	10000	428	356
Chr05	13080001	13090000	10000	369	317
Chr05	13085001	13095000	10000	319	280
Chr05	13090001	13100000	10000	362	325
Chr05	13095001	13105000	10000	399	325
Chr05	13100001	13110000	10000	426	364
Chr05	13105001	13115000	10000	346	316
Chr05	13110001	13120000	10000	300	276
Chr05	13115001	13125000	10000	332	297
Chr05	13120001	13130000	10000	329	324
Chr05	13125001	13135000	10000	338	338
Chr05	13130001	13140000	10000	558	503
Chr05	13135001	13145000	10000	611	531
Chr05	13140001	13150000	10000	416	345
Chr05	13145001	13155000	10000	364	340
Chr05	13150001	13160000	10000	310	314
Chr05	13155001	13165000	10000	361	345
Chr05	13160001	13170000	10000	403	393
Chr05	13165001	13175000	10000	351	343
Chr05	13170001	13180000	10000	366	323
Chr05	13175001	13185000	10000	405	354
Chr05	13180001	13190000	10000	349	339
Chr05	13185001	13195000	10000	284	304
Chr05	13190001	13200000	10000	293	325
Chr05	13195001	13205000	10000	343	332
Chr05	13200001	13210000	10000	389	345
Chr05	13205001	13215000	10000	323	313
Chr05	13210001	13220000	10000	125	132
Chr05	13215001	13225000	10000	20	21
Chr05	13220001	13230000	10000	54	48
Chr05	13225001	13235000	10000	47	43
Chr05	13230001	13240000	10000	42	54
Chr05	13235001	13245000	10000	36	53
Chr05	13240001	13250000	10000	21	37
Chr05	13245001	13255000	10000	38	37
Chr05	13250001	13260000	10000	55	46
Chr05	13255001	13265000	10000	98	90
Chr05	13260001	13270000	10000	67	62
Chr05	13265001	13275000	10000	55	40
Chr05	13270001	13280000	10000	78	63
Chr05	13275001	13285000	10000	82	65
Chr05	13280001	13290000	10000	205	145
Chr05	13285001	13295000	10000	417	322
Chr05	13290001	13300000	10000	323	313
Chr05	13295001	13305000	10000	161	192
Chr05	13300001	13310000	10000	132	130
Chr05	13305001	13315000	10000	130	129
Chr05	13310001	13320000	10000	273	230
Chr05	13315001	13325000	10000	323	322
Chr05	13320001	13330000	10000	328	322
Chr05	13325001	13335000	10000	443	422
Chr05	13330001	13340000	10000	491	512
Chr05	13335001	13345000	10000	344	361
Chr05	13340001	13350000	10000	216	213
Chr05	13345001	13355000	10000	216	195
Chr05	13350001	13360000	10000	268	252
Chr05	13355001	13365000	10000	326	297
Chr05	13360001	13370000	10000	314	284
Chr05	13365001	13375000	10000	325	305
Chr05	13370001	13380000	10000	358	374
Chr05	13375001	13385000	10000	362	417
Chr05	13380001	13390000	10000	349	387
Chr05	13385001	13395000	10000	270	285
Chr05	13390001	13400000	10000	323	313
Chr05	13395001	13405000	10000	350	315
Chr05	13400001	13410000	10000	280	248
Chr05	13405001	13415000	10000	288	316
Chr05	13410001	13420000	10000	338	401
Chr05	13415001	13425000	10000	384	435
Chr05	13420001	13430000	10000	324	350
Chr05	13425001	13435000	10000	232	275
Chr05	13430001	13440000	10000	281	323
Chr05	13435001	13445000	10000	276	277
Chr05	13440001	13450000	10000	275	299
Chr05	13445001	13455000	10000	289	310
Chr05	13450001	13460000	10000	253	309
Chr05	13455001	13465000	10000	376	445
Chr05	13460001	13470000	10000	372	373
Chr05	13465001	13475000	10000	271	245
Chr05	13470001	13480000	10000	286	268
Chr05	13475001	13485000	10000	313	334
Chr05	13480001	13490000	10000	295	299
Chr05	13485001	13495000	10000	245	214
Chr05	13490001	13500000	10000	268	268
Chr05	13495001	13505000	10000	354	320
Chr05	13500001	13510000	10000	320	272
Chr05	13505001	13515000	10000	309	297
Chr05	13510001	13520000	10000	390	347
Chr05	13515001	13525000	10000	311	270
Chr05	13520001	13530000	10000	209	199
Chr05	13525001	13535000	10000	203	228
Chr05	13530001	13540000	10000	231	259
Chr05	13535001	13545000	10000	264	306
Chr05	13540001	13550000	10000	334	336
Chr05	13545001	13555000	10000	355	360
Chr05	13550001	13560000	10000	274	328
Chr05	13555001	13565000	10000	302	292
Chr05	13560001	13570000	10000	367	354
Chr05	13565001	13575000	10000	420	380
Chr05	13570001	13580000	10000	410	330
Chr05	13575001	13585000	10000	334	303
Chr05	13580001	13590000	10000	326	320
Chr05	13585001	13595000	10000	324	296
Chr05	13590001	13600000	10000	325	311
Chr05	13595001	13605000	10000	370	344
Chr05	13600001	13610000	10000	403	381
Chr05	13605001	13615000	10000	353	382
Chr05	13610001	13620000	10000	381	406
Chr05	13615001	13625000	10000	537	495
Chr05	13620001	13630000	10000	505	428
Chr05	13625001	13635000	10000	362	392
Chr05	13630001	13640000	10000	302	376
Chr05	13635001	13645000	10000	412	400
Chr05	13640001	13650000	10000	520	441
Chr05	13645001	13655000	10000	439	383
Chr05	13650001	13660000	10000	414	384
Chr05	13655001	13665000	10000	412	356
Chr05	13660001	13670000	10000	331	291
Chr05	13665001	13675000	10000	324	266
Chr05	13670001	13680000	10000	383	297
Chr05	13675001	13685000	10000	389	313
Chr05	13680001	13690000	10000	375	331
Chr05	13685001	13695000	10000	309	291
Chr05	13690001	13700000	10000	310	272
Chr05	13695001	13705000	10000	442	342
Chr05	13700001	13710000	10000	489	366
Chr05	13705001	13715000	10000	414	353
Chr05	13710001	13720000	10000	371	369
Chr05	13715001	13725000	10000	366	377
Chr05	13720001	13730000	10000	361	331
Chr05	13725001	13735000	10000	401	341
Chr05	13730001	13740000	10000	373	377
Chr05	13735001	13745000	10000	334	363
Chr05	13740001	13750000	10000	388	341
Chr05	13745001	13755000	10000	384	345
Chr05	13750001	13760000	10000	325	330
Chr05	13755001	13765000	10000	300	273
Chr05	13760001	13770000	10000	315	270
Chr05	13765001	13775000	10000	319	258
Chr05	13770001	13780000	10000	350	274
Chr05	13775001	13785000	10000	406	384
Chr05	13780001	13790000	10000	433	409
Chr05	13785001	13795000	10000	353	350
Chr05	13790001	13800000	10000	337	363
Chr05	13795001	13805000	10000	434	393
Chr05	13800001	13810000	10000	399	351
Chr05	13805001	13815000	10000	334	290
Chr05	13810001	13820000	10000	326	296
Chr05	13815001	13825000	10000	394	405
Chr05	13820001	13830000	10000	471	436
Chr05	13825001	13835000	10000	485	387
Chr05	13830001	13840000	10000	428	353
Chr05	13835001	13845000	10000	320	339
Chr05	13840001	13850000	10000	306	333
Chr05	13845001	13855000	10000	393	347
Chr05	13850001	13860000	10000	374	319
Chr05	13855001	13865000	10000	379	294
Chr05	13860001	13870000	10000	420	344
Chr05	13865001	13875000	10000	356	344
Chr05	13870001	13880000	10000	304	280
Chr05	13875001	13885000	10000	297	245
Chr05	13880001	13890000	10000	342	307
Chr05	13885001	13895000	10000	374	374
Chr05	13890001	13900000	10000	411	391
Chr05	13895001	13905000	10000	420	377
Chr05	13900001	13910000	10000	329	319
Chr05	13905001	13915000	10000	256	275
Chr05	13910001	13920000	10000	263	277
Chr05	13915001	13925000	10000	345	350
Chr05	13920001	13930000	10000	385	365
Chr05	13925001	13935000	10000	366	348
Chr05	13930001	13940000	10000	385	402
Chr05	13935001	13945000	10000	380	414
Chr05	13940001	13950000	10000	366	387
Chr05	13945001	13955000	10000	381	365
Chr05	13950001	13960000	10000	336	308
Chr05	13955001	13965000	10000	317	286
Chr05	13960001	13970000	10000	312	267
Chr05	13965001	13975000	10000	351	272
Chr05	13970001	13980000	10000	457	430
Chr05	13975001	13985000	10000	480	471
Chr05	13980001	13990000	10000	409	333
Chr05	13985001	13995000	10000	314	238
Chr05	13990001	14000000	10000	284	301
Chr05	13995001	14005000	10000	310	358
Chr05	14000001	14010000	10000	332	330
Chr05	14005001	14015000	10000	345	340
Chr05	14010001	14020000	10000	431	396
Chr05	14015001	14025000	10000	358	327
Chr05	14020001	14030000	10000	245	241
Chr05	14025001	14035000	10000	290	254
Chr05	14030001	14040000	10000	392	264
Chr05	14035001	14045000	10000	396	304
Chr05	14040001	14050000	10000	326	314
Chr05	14045001	14055000	10000	308	280
Chr05	14050001	14060000	10000	300	245
Chr05	14055001	14065000	10000	367	287
Chr05	14060001	14070000	10000	380	320
Chr05	14065001	14075000	10000	357	299
Chr05	14070001	14080000	10000	322	274
Chr05	14075001	14085000	10000	262	272
Chr05	14080001	14090000	10000	260	256
Chr05	14085001	14095000	10000	324	256
Chr05	14090001	14100000	10000	372	301
Chr05	14095001	14105000	10000	419	321
Chr05	14100001	14110000	10000	434	345
Chr05	14105001	14115000	10000	435	337
Chr05	14110001	14120000	10000	456	364
Chr05	14115001	14125000	10000	435	383
Chr05	14120001	14130000	10000	411	356
Chr05	14125001	14135000	10000	420	414
Chr05	14130001	14140000	10000	417	450
Chr05	14135001	14145000	10000	379	362
Chr05	14140001	14150000	10000	331	275
Chr05	14145001	14155000	10000	299	269
Chr05	14150001	14160000	10000	411	351
Chr05	14155001	14165000	10000	479	384
Chr05	14160001	14170000	10000	494	434
Chr05	14165001	14175000	10000	438	374
Chr05	14170001	14180000	10000	359	290
Chr05	14175001	14185000	10000	318	309
Chr05	14180001	14190000	10000	190	217
Chr05	14185001	14195000	10000	200	199
Chr05	14190001	14200000	10000	282	283
Chr05	14195001	14205000	10000	308	317
Chr05	14200001	14210000	10000	318	308
Chr05	14205001	14215000	10000	311	339
Chr05	14210001	14220000	10000	346	410
Chr05	14215001	14225000	10000	308	357
Chr05	14220001	14230000	10000	263	257
Chr05	14225001	14235000	10000	315	269
Chr05	14230001	14240000	10000	362	284
Chr05	14235001	14245000	10000	405	350
Chr05	14240001	14250000	10000	391	414
Chr05	14245001	14255000	10000	394	393
Chr05	14250001	14260000	10000	413	392
Chr05	14255001	14265000	10000	373	363
Chr05	14260001	14270000	10000	343	313
Chr05	14265001	14275000	10000	352	321
Chr05	14270001	14280000	10000	373	358
Chr05	14275001	14285000	10000	387	359
Chr05	14280001	14290000	10000	348	293
Chr05	14285001	14295000	10000	272	265
Chr05	14290001	14300000	10000	333	274
Chr05	14295001	14305000	10000	387	276
Chr05	14300001	14310000	10000	389	331
Chr05	14305001	14315000	10000	369	321
Chr05	14310001	14320000	10000	277	289
Chr05	14315001	14325000	10000	279	314
Chr05	14320001	14330000	10000	363	334
Chr05	14325001	14335000	10000	400	325
Chr05	14330001	14340000	10000	283	241
Chr05	14335001	14345000	10000	217	194
Chr05	14340001	14350000	10000	335	320
Chr05	14345001	14355000	10000	363	376
Chr05	14350001	14360000	10000	323	330
Chr05	14355001	14365000	10000	243	242
Chr05	14360001	14370000	10000	157	163
Chr05	14365001	14375000	10000	210	212
Chr05	14370001	14380000	10000	292	316
Chr05	14375001	14385000	10000	359	425
Chr05	14380001	14390000	10000	336	383
Chr05	14385001	14395000	10000	329	317
Chr05	14390001	14400000	10000	462	371
Chr05	14395001	14405000	10000	536	449
Chr05	14400001	14410000	10000	497	418
Chr05	14405001	14415000	10000	483	394
Chr05	14410001	14420000	10000	456	381
Chr05	14415001	14425000	10000	427	382
Chr05	14420001	14430000	10000	474	467
Chr05	14425001	14435000	10000	469	421
Chr05	14430001	14440000	10000	398	342
Chr05	14435001	14445000	10000	360	344
Chr05	14440001	14450000	10000	359	369
Chr05	14445001	14455000	10000	324	318
Chr05	14450001	14460000	10000	288	262
Chr05	14455001	14465000	10000	257	281
Chr05	14460001	14470000	10000	257	265
Chr05	14465001	14475000	10000	268	256
Chr05	14470001	14480000	10000	155	161
Chr05	14475001	14485000	10000	71	67
Chr05	14480001	14490000	10000	162	166
Chr05	14485001	14495000	10000	318	288
Chr05	14490001	14500000	10000	406	362
Chr05	14495001	14505000	10000	381	367
Chr05	14500001	14510000	10000	348	344
Chr05	14505001	14515000	10000	317	304
Chr05	14510001	14520000	10000	306	281
Chr05	14515001	14525000	10000	364	363
Chr05	14520001	14530000	10000	384	392
Chr05	14525001	14535000	10000	374	351
Chr05	14530001	14540000	10000	436	381
Chr05	14535001	14545000	10000	412	362
Chr05	14540001	14550000	10000	335	296
Chr05	14545001	14555000	10000	352	330
Chr05	14550001	14560000	10000	359	365
Chr05	14555001	14565000	10000	363	340
Chr05	14560001	14570000	10000	347	332
Chr05	14565001	14575000	10000	320	331
Chr05	14570001	14580000	10000	296	270
Chr05	14575001	14585000	10000	201	188
Chr05	14580001	14590000	10000	229	208
Chr05	14585001	14595000	10000	360	319
Chr05	14590001	14600000	10000	370	359
Chr05	14595001	14605000	10000	381	355
Chr05	14600001	14610000	10000	427	375
Chr05	14605001	14615000	10000	423	357
Chr05	14610001	14620000	10000	403	387
Chr05	14615001	14625000	10000	401	408
Chr05	14620001	14630000	10000	422	379
Chr05	14625001	14635000	10000	517	463
Chr05	14630001	14640000	10000	448	407
Chr05	14635001	14645000	10000	348	296
Chr05	14640001	14650000	10000	414	392
Chr05	14645001	14655000	10000	415	423
Chr05	14650001	14660000	10000	372	374
Chr05	14655001	14665000	10000	389	393
Chr05	14660001	14670000	10000	379	387
Chr05	14665001	14675000	10000	374	365
Chr05	14670001	14680000	10000	402	358
Chr05	14675001	14685000	10000	401	375
Chr05	14680001	14690000	10000	473	410
Chr05	14685001	14695000	10000	468	370
Chr05	14690001	14700000	10000	368	317
Chr05	14695001	14705000	10000	278	246
Chr05	14700001	14710000	10000	169	127
Chr05	14705001	14715000	10000	199	151
Chr05	14710001	14720000	10000	270	286
Chr05	14715001	14725000	10000	324	348
Chr05	14720001	14730000	10000	385	407
Chr05	14725001	14735000	10000	361	393
Chr05	14730001	14740000	10000	317	318
Chr05	14735001	14745000	10000	344	358
Chr05	14740001	14750000	10000	378	339
Chr05	14745001	14755000	10000	269	210
Chr05	14750001	14760000	10000	232	194
Chr05	14755001	14765000	10000	295	250
Chr05	14760001	14770000	10000	294	252
Chr05	14765001	14775000	10000	306	281
Chr05	14770001	14780000	10000	301	311
Chr05	14775001	14785000	10000	254	267
Chr05	14780001	14790000	10000	317	281
Chr05	14785001	14795000	10000	330	293
Chr05	14790001	14800000	10000	291	257
Chr05	14795001	14805000	10000	329	303
Chr05	14800001	14810000	10000	306	285
Chr05	14805001	14815000	10000	281	213
Chr05	14810001	14820000	10000	253	187
Chr05	14815001	14825000	10000	176	140
Chr05	14820001	14830000	10000	154	144
Chr05	14825001	14835000	10000	222	216
Chr05	14830001	14840000	10000	295	320
Chr05	14835001	14845000	10000	322	378
Chr05	14840001	14850000	10000	335	385
Chr05	14845001	14855000	10000	378	372
Chr05	14850001	14860000	10000	462	373
Chr05	14855001	14865000	10000	375	329
Chr05	14860001	14870000	10000	302	273
Chr05	14865001	14875000	10000	337	305
Chr05	14870001	14880000	10000	330	306
Chr05	14875001	14885000	10000	312	269
Chr05	14880001	14890000	10000	300	273
Chr05	14885001	14895000	10000	331	312
Chr05	14890001	14900000	10000	337	313
Chr05	14895001	14905000	10000	348	332
Chr05	14900001	14910000	10000	287	288
Chr05	14905001	14915000	10000	308	312
Chr05	14910001	14920000	10000	393	402
Chr05	14915001	14925000	10000	406	375
Chr05	14920001	14930000	10000	341	291
Chr05	14925001	14935000	10000	223	192
Chr05	14930001	14940000	10000	194	168
Chr05	14935001	14945000	10000	218	226
Chr05	14940001	14950000	10000	227	223
Chr05	14945001	14955000	10000	251	233
Chr05	14950001	14960000	10000	279	269
Chr05	14955001	14965000	10000	184	185
Chr05	14960001	14970000	10000	138	148
Chr05	14965001	14975000	10000	202	186
Chr05	14970001	14980000	10000	223	237
Chr05	14975001	14985000	10000	197	213
Chr05	14980001	14990000	10000	111	113
Chr05	14985001	14995000	10000	113	84
Chr05	14990001	15000000	10000	249	194
Chr05	14995001	15005000	10000	377	371
Chr05	15000001	15010000	10000	425	439
Chr05	15005001	15015000	10000	336	336
Chr05	15010001	15020000	10000	358	292
Chr05	15015001	15025000	10000	428	376
Chr05	15020001	15030000	10000	364	387
Chr05	15025001	15035000	10000	358	337
Chr05	15030001	15040000	10000	435	373
Chr05	15035001	15045000	10000	419	405
Chr05	15040001	15050000	10000	388	348
Chr05	15045001	15055000	10000	429	356
Chr05	15050001	15060000	10000	389	370
Chr05	15055001	15065000	10000	386	364
Chr05	15060001	15070000	10000	315	300
Chr05	15065001	15075000	10000	274	277
Chr05	15070001	15080000	10000	344	323
Chr05	15075001	15085000	10000	385	323
Chr05	15080001	15090000	10000	443	387
Chr05	15085001	15095000	10000	408	376
Chr05	15090001	15100000	10000	348	317
Chr05	15095001	15105000	10000	331	340
Chr05	15100001	15110000	10000	322	332
Chr05	15105001	15115000	10000	363	366
Chr05	15110001	15120000	10000	375	407
Chr05	15115001	15125000	10000	366	359
Chr05	15120001	15130000	10000	325	314
Chr05	15125001	15135000	10000	272	305
Chr05	15130001	15140000	10000	241	245
Chr05	15135001	15145000	10000	195	173
Chr05	15140001	15150000	10000	190	155
Chr05	15145001	15155000	10000	208	165
Chr05	15150001	15160000	10000	265	230
Chr05	15155001	15165000	10000	284	255
Chr05	15160001	15170000	10000	294	224
Chr05	15165001	15175000	10000	264	214
Chr05	15170001	15180000	10000	308	279
Chr05	15175001	15185000	10000	399	328
Chr05	15180001	15190000	10000	297	280
Chr05	15185001	15195000	10000	241	273
Chr05	15190001	15200000	10000	278	280
Chr05	15195001	15205000	10000	294	297
Chr05	15200001	15210000	10000	308	330
Chr05	15205001	15215000	10000	363	382
Chr05	15210001	15220000	10000	377	375
Chr05	15215001	15225000	10000	404	363
Chr05	15220001	15230000	10000	433	385
Chr05	15225001	15235000	10000	399	375
Chr05	15230001	15240000	10000	428	390
Chr05	15235001	15245000	10000	388	352
Chr05	15240001	15250000	10000	326	337
Chr05	15245001	15255000	10000	332	397
Chr05	15250001	15260000	10000	303	372
Chr05	15255001	15265000	10000	228	239
Chr05	15260001	15270000	10000	143	139
Chr05	15265001	15275000	10000	227	225
Chr05	15270001	15280000	10000	365	328
Chr05	15275001	15285000	10000	428	386
Chr05	15280001	15290000	10000	448	379
Chr05	15285001	15295000	10000	394	287
Chr05	15290001	15300000	10000	446	358
Chr05	15295001	15305000	10000	402	338
Chr05	15300001	15310000	10000	337	317
Chr05	15305001	15315000	10000	388	388
Chr05	15310001	15320000	10000	418	419
Chr05	15315001	15325000	10000	416	407
Chr05	15320001	15330000	10000	392	357
Chr05	15325001	15335000	10000	418	393
Chr05	15330001	15340000	10000	378	339
Chr05	15335001	15345000	10000	336	286
Chr05	15340001	15350000	10000	327	325
Chr05	15345001	15355000	10000	375	384
Chr05	15350001	15360000	10000	429	433
Chr05	15355001	15365000	10000	341	332
Chr05	15360001	15370000	10000	253	231
Chr05	15365001	15375000	10000	272	229
Chr05	15370001	15380000	10000	299	274
Chr05	15375001	15385000	10000	301	299
Chr05	15380001	15390000	10000	354	304
Chr05	15385001	15395000	10000	380	291
Chr05	15390001	15400000	10000	385	276
Chr05	15395001	15405000	10000	402	369
Chr05	15400001	15410000	10000	425	422
Chr05	15405001	15415000	10000	446	390
Chr05	15410001	15420000	10000	485	462
Chr05	15415001	15425000	10000	441	471
Chr05	15420001	15430000	10000	331	359
Chr05	15425001	15435000	10000	362	335
Chr05	15430001	15440000	10000	431	395
Chr05	15435001	15445000	10000	391	354
Chr05	15440001	15450000	10000	322	278
Chr05	15445001	15455000	10000	374	317
Chr05	15450001	15460000	10000	403	334
Chr05	15455001	15465000	10000	340	305
Chr05	15460001	15470000	10000	285	305
Chr05	15465001	15475000	10000	199	240
Chr05	15470001	15480000	10000	230	192
Chr05	15475001	15485000	10000	351	257
